pais,coords,region,urban,id
France,"[52.83373610673587, 71.91066952037312]",Baja California,False,location_4VLXO4YEAU
Canada,"[-88.49126731504121, -77.16282813871337]",Île-de-France,True,location_1MTGSED9K6
Mexico,"[169.56177548071048, -66.59629255120987]",Île-de-France,False,location_BU0K50RXWU
France,"[-89.01096753348752, 84.19794932139925]",California,False,location_BODMECNOBA
UK,"[145.51448064366866, 48.72346661137604]",Baja California,False,location_SAVC8YLKZM
Canada,"[-107.10857090595528, -50.36303104943197]",California,False,location_6TZ7A690OW
Germany,"[-21.304394021479766, 65.62216901627431]",Ontario,True,location_2LQEVCFMCX
Germany,"[5.124217341992761, 6.530520470731744]",Bavaria,False,location_RIQN2Q7TUE
France,"[-71.41968425051486, 3.3128771296493227]",California,False,location_ZYMLJ035QM
Germany,"[83.29780983675448, -33.68102975730763]",Baja California,False,location_HU24OKBEAP
UK,"[-5.237021172577386, -12.197552384533722]",Baja California,False,location_O3HP9MI7SF
Mexico,"[-14.636753483288032, -29.966170527255727]",Baja California,True,location_QTRFRABAV1
Mexico,"[98.63281471854583, -57.10442486320038]",London,False,location_60TY9QXGCP
Germany,"[-13.048961759575093, -81.80873183238073]",Ontario,False,location_4B50RNDU3I
Mexico,"[-19.008627350840698, -85.3509631221058]",Baja California,True,location_FKLUO2642K
UK,"[-148.0796136274589, 33.01633779715985]",London,True,location_MQN29OJK2W
France,"[-158.5850038497877, 54.04000215664206]",Baja California,True,location_PE3F23FIIR
Mexico,"[-11.213336356562507, 77.68410456584476]",Baja California,True,location_EG5ZAQRNLV
Germany,"[-52.388522880425555, -49.267708483382556]",Baja California,True,location_95AF5J2IT0
USA,"[148.87941271098282, -10.472397023692508]",London,True,location_RVKDC0RATG
Mexico,"[-114.54017889197797, 32.409473992102036]",Baja California,False,location_DDIB0F5L9L
Canada,"[169.91719818308383, -54.99603399912597]",Ontario,True,location_IPNGXOC7HC
USA,"[-6.663635898537507, -65.16308985663035]",Île-de-France,False,location_X76P1WCJPR
USA,"[148.0170861489338, -70.65051616824547]",Ontario,True,location_RWPO1XVL3D
Canada,"[36.886089866740576, -19.674027973476143]",California,True,location_2V2AZN0Y1B
Germany,"[85.79119586524246, 7.845274187787567]",Ontario,True,location_2FIQ3SZWQX
Mexico,"[167.59563379459257, 12.307117170352868]",London,True,location_RCFDLDAND4
Canada,"[39.94303791117696, -80.13140155507446]",Ontario,False,location_DB4SBNU86W
USA,"[-116.05160395218894, 33.24364775754405]",Bavaria,False,location_RKPENOS3OG
Mexico,"[99.96049608763877, -17.717484459533765]",California,True,location_5NLRLC13DU
Mexico,"[-28.57043255655097, -71.53663969281098]",California,True,location_JMJJJ9QX2K
Germany,"[172.52297164868895, 77.97212722275898]",London,False,location_3HGC3C2IAI
Mexico,"[-132.2439749290622, -17.75514311713789]",Bavaria,True,location_OPM30P3B9U
Canada,"[-147.0682107257574, 5.510471171839271]",California,True,location_CQ9A4188Y7
Germany,"[104.13875486142598, -51.15205578193822]",Baja California,False,location_9L3W8YZ6FT
Germany,"[-172.48991817980405, 53.523829343955214]",California,False,location_BBJTU32Y4S
UK,"[-26.240714538342644, 49.97438136246092]",Baja California,False,location_3JXVB0ODGC
UK,"[-122.56654933970304, 8.314082535949524]",Île-de-France,True,location_FYVL3CLOD3
UK,"[118.55107438492064, -82.33049212560255]",Ontario,False,location_WIUBE42NWG
Mexico,"[-29.368478226059096, -22.36899340118717]",London,True,location_MFUOHWMVKN
Mexico,"[-80.46412745133297, 4.676409006293397]",California,True,location_JT2MO7V2YW
UK,"[145.3138186317666, -14.452551064175609]",Bavaria,False,location_6DFUUE0JSL
Canada,"[112.56615434394888, 41.719339256183275]",California,True,location_80086E40SP
Mexico,"[7.773310089989877, 3.369963343777755]",Baja California,False,location_NFQ1D78FGR
Germany,"[145.86010628158817, 25.492400555957403]",London,True,location_OR2SIWWFHE
Germany,"[115.0951612547974, 45.487196135050226]",Île-de-France,False,location_WQCTACQMPZ
Mexico,"[-162.20623135179798, -50.98800797078657]",Île-de-France,False,location_DM3B4GYFOL
France,"[86.99218798524561, 35.346066555613305]",Baja California,False,location_4OV7DVKW56
Canada,"[-36.97562797801234, -86.4069881589224]",Ontario,True,location_SYDOZ7UT22
France,"[-177.34827854567394, 6.275149292762208]",Île-de-France,False,location_XF5W1AWIIN
Canada,"[173.7656806630468, -4.0611770601964565]",Baja California,True,location_M6LKVJKLJ8
Mexico,"[-43.63005891039052, -58.08026260564937]",Bavaria,False,location_B86M0UG7VK
Mexico,"[28.136311390068244, -57.22514842974081]",Bavaria,True,location_2N8KCANX33
Germany,"[3.5374869144291665, -27.81621711955937]",Bavaria,False,location_BX9DDMTJ6G
UK,"[42.13928793277415, 35.14125705969401]",Île-de-France,False,location_2BPDUUIBCP
Canada,"[167.85710212693544, 3.019066263786854]",Île-de-France,True,location_H53FXRO3NY
Canada,"[70.95829499763471, -68.17934046862487]",Baja California,False,location_FCPP4VTJVR
France,"[78.43276413441555, -44.38433417755503]",Ontario,False,location_AQFMA8UMOA
France,"[57.34580437737284, 72.55752456446461]",Bavaria,False,location_3TK7NS7VLA
Mexico,"[-119.89100192420098, 65.00037222185807]",Baja California,True,location_HEXJN767NY
USA,"[-93.58618397433688, -72.60573161202431]",London,False,location_9AY06USHN7
France,"[104.23300135198639, -57.335384733257044]",London,False,location_D89WPVFCZF
France,"[-120.63233718213112, -66.55718767262985]",Bavaria,False,location_Y8WOFFG8IJ
Germany,"[85.11323527029691, -25.12557496038376]",Baja California,False,location_SEA5CE5YFV
Germany,"[76.39965859805505, 75.44139262455974]",Ontario,True,location_URO60ENCNS
Germany,"[97.58293926750446, -62.95509154170166]",Bavaria,False,location_FLSA1H9J55
France,"[-125.91740812386699, -1.9577770566195198]",London,True,location_EAQNXFDM6X
Mexico,"[-73.60282325272556, -10.325273629713422]",California,True,location_D7E65ECGSF
UK,"[-11.862350567691891, 67.02336591752729]",Baja California,True,location_3WKCYDZIH3
Mexico,"[-103.98300066064498, -51.77902219550888]",Baja California,True,location_EOTP946PJ5
France,"[138.42492803220233, 40.68852914717087]",Île-de-France,True,location_0FBNYNQDQ3
UK,"[-63.00285815926652, -77.91211313865593]",Bavaria,False,location_SC4OAPYLUO
Germany,"[114.03524014922067, -52.1208887870224]",Baja California,False,location_6ZNDJDRXCT
Canada,"[75.3061087953601, -83.83653963916358]",Baja California,True,location_M16URLHDYF
France,"[90.68193084425741, -79.36784454476593]",Bavaria,False,location_5N1QIAPSNA
USA,"[-28.16993904303061, 8.502117272003417]",London,True,location_1JPZ3BIGL7
UK,"[-39.64836906133104, -23.752945565886094]",California,True,location_9MH2UHWXNN
Canada,"[-138.58805842124673, 20.261740832701165]",California,True,location_U5ZSG4I4H3
Germany,"[154.7573169187147, 70.60153466672031]",London,True,location_QNXUG4WGF8
USA,"[-97.93944438516192, -43.65662865600184]",Ontario,True,location_4APMJ8S47V
Mexico,"[-56.1446163780509, 46.23028077182033]",London,False,location_JJ40ENHUSR
UK,"[99.34118793096104, -32.344190317979375]",Baja California,False,location_2FSV1B8GEG
Canada,"[-33.33711141594753, -75.3295649205063]",Île-de-France,False,location_J7ZLFLDWE9
USA,"[1.9768424727024865, -88.50090876966799]",London,False,location_1DON97N23K
Canada,"[-37.31124142141692, -15.56701907038672]",London,False,location_Y3FGRRZDYP
France,"[132.46078805373514, 65.62594978646788]",Baja California,False,location_3FUIASQ1FL
Mexico,"[-126.9880775093439, -6.979087533954143]",Ontario,False,location_VV4NQC47UK
UK,"[73.70362363870063, 70.50169249486171]",Bavaria,True,location_RXI7VGSOQB
UK,"[108.91660596666901, 21.858751317243104]",Ontario,False,location_L3XYNB3HMQ
USA,"[-75.45981241988754, 18.027118774171555]",Baja California,True,location_3L4DSYZEO4
USA,"[-122.46465274285481, 72.48851342447361]",Baja California,False,location_W3IVY91F07
USA,"[-152.47863169888944, 15.900424708404628]",Bavaria,True,location_UNCML83J8W
France,"[-134.22673770266562, 11.797156190859852]",London,False,location_1NVFF6WPOK
Mexico,"[73.66078542143256, 22.006338737255646]",Île-de-France,True,location_PEO9JYCWSZ
Mexico,"[-13.259383884298416, 37.068054783663385]",London,False,location_7XGGSP0P4H
Germany,"[113.67651758215783, 73.90101653730119]",Ontario,True,location_1F4LX34JXY
Canada,"[74.63110506197009, -3.1228786771745263]",Ontario,True,location_HZF5DRQLMO
France,"[-45.297711561120906, 34.746095158992816]",California,False,location_KI6X1FZIRD
Canada,"[154.11825409930464, -55.471815282169366]",Île-de-France,True,location_39YNMO2ZFJ
USA,"[-87.29578917322475, 19.763629231429377]",Baja California,True,location_IV3LUK1TLJ
France,"[102.25696599334941, 8.253252205045072]",California,False,location_U16H2YA0KF
USA,"[-74.57511450430327, 79.27984312198939]",Ontario,True,location_SA1TPZCLWG
UK,"[160.78614473621985, -12.917337075982715]",Baja California,True,location_PQPX7RQ157
France,"[-44.51433378683831, 83.58096590480028]",California,True,location_G9EQP0Z0Z6
USA,"[63.0851502038642, 31.821748400661733]",California,True,location_0X545U5S4F
Germany,"[-113.15716372324263, 72.61406805653263]",Île-de-France,False,location_4XBO5Y506D
USA,"[-22.16097699055527, 86.61941918242982]",Bavaria,True,location_E79BJTP3WA
France,"[-126.81049826615836, 82.125982347843]",London,True,location_X3VG5PCY0H
Canada,"[-169.94767906091295, 69.78496308222435]",California,True,location_NFD0VW7KKB
UK,"[-169.18151337013995, -47.42983360460335]",Ontario,False,location_R7DO5Q196M
France,"[-174.22805368080893, -62.50475199048087]",Île-de-France,True,location_AVLKGT0EHR
USA,"[-40.96285404240831, -70.43026622006882]",Île-de-France,True,location_ZFI1O8U4UO
UK,"[-20.262920941064948, -60.539090271114304]",Baja California,True,location_7ZSJXTWZ9H
USA,"[-19.12579409560925, -28.590216405665814]",Baja California,True,location_5XE5TYS5U3
UK,"[89.22535721767218, 10.869451465758317]",London,False,location_I37N5NT5Y2
UK,"[91.66286867014321, 32.84785449601934]",Ontario,False,location_X9QIDQX6TO
UK,"[-15.646186222190693, -43.01034350346197]",London,False,location_QXE3Q7A66U
France,"[58.450951534737584, 19.139691645046256]",Ontario,True,location_2FGXKH3K3J
UK,"[-53.22336416852745, 8.61681743412882]",Ontario,False,location_JSSF4YEDB7
France,"[109.89282753800995, -71.489583898455]",Ontario,True,location_08YACLC3FM
Mexico,"[149.89386364138693, 76.2678150554845]",Ontario,True,location_WKRWFGMHDZ
Canada,"[-10.77588174262084, -74.46964041418181]",Île-de-France,False,location_AEBQ7SK46O
Canada,"[-40.90163800438381, 70.69205972478099]",Île-de-France,True,location_VTTIXE9ORM
France,"[81.71341460639053, -11.971919481356196]",Bavaria,True,location_DWLC6Z2TRG
France,"[71.7201425511197, 6.20390109647019]",Ontario,False,location_X4FA47N1CZ
USA,"[136.66425044585554, -63.171980773066835]",Ontario,True,location_VSJXS0MJ7G
UK,"[-63.73519565321779, 8.350181103739786]",Île-de-France,True,location_2NM1F5P1TD
UK,"[160.09633913100566, 24.65755761742922]",Île-de-France,True,location_24C1QQZOMC
Germany,"[-121.80805798051941, 66.62206202913194]",Ontario,False,location_E5PJRE7IGN
USA,"[51.21249499049139, 23.739272266112536]",Ontario,False,location_T6RI8QMAY3
Mexico,"[-70.35048905033791, 9.418390883630266]",Bavaria,False,location_MXV09SH7EF
UK,"[-21.276341723092997, 80.76915219036155]",Bavaria,False,location_8WZJ6ZNTUD
Canada,"[72.20988930956653, 82.88616958366222]",Ontario,False,location_OQWLTI48K0
Mexico,"[-72.0167662039435, -60.72344541987155]",Ontario,True,location_9RD87P5Q07
France,"[5.308638512538408, 76.77099177079162]",Baja California,True,location_ZU9ZG7QPSM
France,"[-165.61383430030247, 12.228585544126133]",Baja California,True,location_JCFTD7OSNU
Canada,"[-58.61679424077167, 68.2785294877466]",London,False,location_GSQLGZI290
Germany,"[-151.34321521325788, 47.37199134715408]",Ontario,False,location_F5PF42FV3M
Mexico,"[-173.01009852725713, -66.27633770516441]",Bavaria,True,location_GBU20PMIN1
France,"[-79.22444322903598, -69.80077856910108]",Ontario,False,location_84VFEOT3UK
USA,"[-98.87012393867839, -31.73191109487363]",California,False,location_K0ZN9AT2OQ
Canada,"[70.29951649715085, -64.53975134318785]",London,False,location_ZSPZ1F3N04
Germany,"[97.98915761676386, -59.05173952223849]",Ontario,True,location_SRGYLV8VYR
USA,"[-110.27541603247329, 5.641666008557735]",Bavaria,True,location_SWH9FHKP43
Mexico,"[126.62944621415232, 25.65583527982227]",Île-de-France,True,location_1LF3WJIALN
UK,"[-54.07379875172417, 2.927565423714398]",California,True,location_L1W9VQGV5S
Germany,"[64.00349420144411, 63.76082407841935]",Baja California,True,location_4XMKOQPV5A
Canada,"[-119.54225930211683, 22.267294533695747]",Île-de-France,True,location_3L2ZFEG7YD
USA,"[157.06699356477463, 50.86163326165152]",Bavaria,False,location_ZJ2X3ILJ59
Germany,"[-160.03466486371053, 2.3078947776514838]",Île-de-France,True,location_LFNWPDRRMP
USA,"[24.497323586760785, -6.45798324875399]",Ontario,False,location_TDRD2813EV
Germany,"[-117.10430510207468, -75.15525389376718]",Ontario,False,location_OVZBCS2598
Mexico,"[65.82345365820322, -1.750585055693307]",Île-de-France,True,location_VJ2P8EIK46
France,"[-51.53586704902537, -70.36744628905014]",Ontario,True,location_AFF8RYXPE8
France,"[-24.59233750701233, 41.54437423043788]",Ontario,True,location_1NV44C0O8V
USA,"[111.45397721763436, 48.67029775590487]",Baja California,True,location_J0ZGYI03X5
France,"[60.31820370988598, -82.31595091389627]",Île-de-France,True,location_4J3REHIAE4
Canada,"[-0.5781239596790329, 59.83417223845615]",California,True,location_28YNXVT0GZ
Germany,"[83.0844921734627, -76.6514979915999]",Bavaria,True,location_S9OVTFY2L0
Canada,"[-107.15393540531403, -31.683693207916754]",Île-de-France,False,location_NJ7NKXATQU
USA,"[155.40242129562176, 80.4192321154377]",Bavaria,True,location_YN3B7AF9D8
Mexico,"[-13.559746399304544, -84.96512774164614]",Bavaria,False,location_2U4NQEHDYF
Canada,"[-82.09914836536763, 61.43706303612416]",London,False,location_E35JAIHHQ2
USA,"[-99.36073668624465, -45.369312870682144]",California,False,location_IZRFYES3NX
Canada,"[-74.01240967706042, 32.214709332935556]",Bavaria,False,location_IZAPCEQYGK
France,"[-29.157816732756004, 51.38233122535323]",California,False,location_GHH1GNVGYN
USA,"[-79.99942813697007, -43.66802900478494]",London,False,location_OHAR9Y89IN
Germany,"[-91.09238017594036, -66.33378400205675]",Baja California,False,location_USXUMTSZ0B
USA,"[-122.25745950504398, -65.99592728687895]",Bavaria,True,location_PQYH8LB3VZ
Germany,"[12.78379114130135, 11.191513783028142]",Île-de-France,False,location_AIWD5SSSRL
Canada,"[16.093830751881512, 70.48530315010771]",London,False,location_MLCF4QW27F
Germany,"[-109.86984467047148, -12.356872084697912]",Ontario,True,location_DNXI2I5LWD
France,"[-109.7015365292191, 47.95792196501162]",Baja California,True,location_C5TIECNPNY
USA,"[124.19859969307254, 46.37272199833359]",Île-de-France,True,location_V3G5K3BFZ8
France,"[-130.22964575605073, 11.546436770060339]",California,True,location_QME7NZUUMW
France,"[-139.58526875470938, -9.15632580664493]",Ontario,False,location_QAJ74IJ667
Mexico,"[-54.21353619907339, 17.46481825854802]",London,True,location_DDGIH3M37O
Germany,"[151.83588863243676, -35.24261992662012]",Ontario,True,location_06X178J2X6
France,"[20.237239267876873, 11.734595659141519]",Île-de-France,False,location_36W90KRIV4
Germany,"[-130.4150810794119, -87.06750706999327]",California,False,location_Y8A5GLQ0JX
Germany,"[-69.2630218872339, -19.228534249507845]",Bavaria,True,location_S1HZ606I5B
France,"[-31.850261091185104, -54.470638415174776]",California,False,location_W7D7PL2V90
UK,"[2.3741594510622406, -77.75350572300135]",California,False,location_URNITO6T3O
Canada,"[102.4262863170602, -56.15448133564599]",London,False,location_P7GK0E6WL9
UK,"[-107.73833985840571, 41.92555757593448]",California,False,location_IVHBYTXPF8
Germany,"[62.628841759941594, -65.9099481445131]",London,False,location_0K3UBBCTKS
Mexico,"[74.08355271642935, -13.993623251887044]",London,False,location_XMJF4XFJAZ
France,"[-13.539183225880464, -48.78597759772823]",California,True,location_91WKZKPAZ8
Mexico,"[-53.71960936140198, -19.53722216363073]",Baja California,True,location_M4NK9G5VX6
Canada,"[118.3137061803518, 58.10485692879408]",London,True,location_HAOQD5J0MO
UK,"[83.94289587147506, 64.97615784469559]",Bavaria,False,location_62E60TZTB6
USA,"[156.40597651222708, -56.07351315976074]",Bavaria,False,location_XK0X6Z9XCW
Germany,"[-123.97921106499251, -30.670310730777672]",California,True,location_BN237VAXKT
Germany,"[102.808178179837, 77.99251373628101]",Île-de-France,False,location_7NJKXRIITD
Germany,"[104.78198618487613, 77.81500670140358]",Bavaria,False,location_UJAO6I8G1A
UK,"[-43.32592745497112, -55.47325182946547]",California,True,location_CY8TDGHNNT
Canada,"[91.91022093685814, -10.6910803978856]",Baja California,False,location_UIPAU14XV0
France,"[-76.46124376539294, -76.37757453163381]",Ontario,True,location_PONFNZ1XP7
France,"[-34.17982334418343, 50.955942678226194]",Ontario,False,location_NK91AKOJN8
France,"[-52.35218886225084, 80.97612794785044]",London,True,location_1FVAJA65CF
Mexico,"[-149.28921163158583, 59.41738071802658]",Baja California,False,location_QQ8NE9LVAO
Canada,"[104.32917256694844, 14.505864700188297]",Île-de-France,True,location_DXUVXDJBGH
France,"[-140.53470872452087, 58.510237743899324]",Île-de-France,True,location_3WWUWR7QQT
USA,"[177.75625670515217, -45.66541159373024]",Bavaria,False,location_OQAOOE89SY
France,"[105.28717622310455, 83.19719007909532]",Île-de-France,False,location_Y2BIJZHWO6
Canada,"[112.2352901212547, 82.253714875506]",California,True,location_J13QJNO4YY
