fecha,texto,hashtags,links,id,topic,mentions,ubicacion
2022-09-28,Tweet 89,"['hashtag_0HVRVS07IX', 'hashtag_VAPEZJMET5', 'hashtag_0KQ732G2JC']","['link_AUELGAX646', 'link_49R9S8OXXZ', 'link_A3FEML6HW6']",tweet_0MM77KRQCI,technology,['user_7GCGWU46WC'],location_C2Z601FR4F
2023-05-17,Tweet 90,"['hashtag_8GSYZXCOMI', 'hashtag_S4WHI4GDXW', 'hashtag_YK25V6KVXA', 'hashtag_9O3FDMD747', 'hashtag_7BIX9AODCA']","['link_9Z0YHH9WMG', 'link_9OJT7AULMN']",tweet_ZLXTNRDWYQ,entertainment,"['user_KED2UPXTWZ', 'user_WJNY0B7GQO']",location_6PPGO3AX85
2020-07-15,Tweet 91,"['hashtag_NPR3XEQG5G', 'hashtag_NJRHR5KGQE', 'hashtag_01JHRIAY87']","['link_KMLOXS92D2', 'link_HPQVVILW10', 'link_ZPASOSBIU9']",tweet_YXZIELSSP0,technology,"['user_SY16K3MMLK', 'user_QAS67GLACU']",location_2WK82LDN47
2020-04-10,Tweet 92,"['hashtag_UD788RLQZU', 'hashtag_CR5OF8X10S', 'hashtag_NXXUGT90L5', 'hashtag_GOL3YHVTVJ']","['link_NFRPI4SRQC', 'link_RMYEW1FR34']",tweet_NB4T7NLY1X,entertainment,"['user_IJ1AE1UE25', 'user_X75MI0W99Z']",location_TXOAPYH5B1
2020-12-25,Tweet 93,"['hashtag_06LA74RRXT', 'hashtag_54BK3BZFFI', 'hashtag_9DLL672KXT', 'hashtag_17YCDQFJCH']","['link_NYLMS9DFJZ', 'link_LE1EDPEABP']",tweet_T47HTNQ2RY,technology,"['user_OJZD5LC1FO', 'user_N9E1ADTVE4']",location_SI6DY5IVUW
2021-02-10,Tweet 94,"['hashtag_GO1F710RTL', 'hashtag_PM50K4AZY6', 'hashtag_ZDLY2Z20KS']","['link_DDPFXE8R5Y', 'link_YCVVWHE2X4']",tweet_R602MKFNZJ,entertainment,"['user_OKFXC9F1YF', 'user_8IGFVN6R33', 'user_177CSEM10R']",location_B7MDSNXOXZ
2021-12-05,Tweet 95,['hashtag_ONDG814J96'],['link_5V65PFEH8L'],tweet_SZXNO68HON,politics,"['user_HCJM4G7Q01', 'user_8OV4K88JKY', 'user_SQ61OALH92']",location_O5345OYXK9
2023-08-28,Tweet 96,"['hashtag_1QCIQCM8MR', 'hashtag_32IAZIJB4X']","['link_OQ0NAIM2QO', 'link_87T7JU93E2', 'link_AX680K0GR0']",tweet_8SCTRB2TTY,entertainment,"['user_ASNN0VLZ5L', 'user_HO3SR4CYF2']",location_PZN3R5DMBN
2021-03-01,Tweet 97,"['hashtag_NRJUU340PR', 'hashtag_F7UGMBW58W', 'hashtag_PU6CMS1OCJ', 'hashtag_NN94ODHASM']",['link_7O8I8P9WPJ'],tweet_Q09YBW1U1R,politics,['user_80LM3316A8'],location_6WO3E22GAN
2020-02-16,Tweet 98,"['hashtag_AHG1MJ2UWJ', 'hashtag_K1D7JH53U4']",['link_GKG2SU9N4A'],tweet_KPYX6YF7RD,entertainment,"['user_IVR87J8JHA', 'user_W70I30IT2F', 'user_BK76QC0CGB']",location_J2X16BKIPM
2022-06-02,Tweet 99,"['hashtag_0FIE0CNO5Y', 'hashtag_WUEQ1PI75C', 'hashtag_QTW65PW8AB']","['link_1L2CT9XEM1', 'link_22VQTF5JV4', 'link_ULHISIN3CN']",tweet_7LYY1QXYPN,politics,['user_LV2X5CCAN9'],location_IYV9I0FNTR
2020-08-18,Tweet 100,"['hashtag_0KABZHP0HD', 'hashtag_N4P5QV2G0G', 'hashtag_YA2LRAQXB3', 'hashtag_0LEYN5YBCV']","['link_HER8D93KGK', 'link_MY9TX552HQ', 'link_IDI1ZDVYHH']",tweet_ZVG6ACR5PE,politics,['user_FKDLGW7T1N'],location_DP2A6ZRPTI
2021-04-12,Tweet 101,"['hashtag_QVZUSESYJM', 'hashtag_OSWH4W1NRV']",['link_LE93K362PS'],tweet_8DXABZGAZE,technology,"['user_CCBUV55AGK', 'user_E98K05AJ6L', 'user_49NR6G2Z41']",location_3FODW62KJO
2023-06-27,Tweet 102,"['hashtag_G1DY4BV6GK', 'hashtag_LBNGZLD2B8', 'hashtag_YIMAB266K5']",['link_S48QK3MTSU'],tweet_4B7LJO3HFK,sports,"['user_LG5B6B4GOM', 'user_FR951IDAXG', 'user_PQCQ0WB7KC']",location_OE8ZCIBS7N
2023-05-04,Tweet 103,"['hashtag_I5CEXTMKPH', 'hashtag_GC1NQYDLIE', 'hashtag_CP7EC9MII5']","['link_IK8EUR2H7G', 'link_FQVHEAEBWM', 'link_UDQUXKVAOY']",tweet_U0VQM5X748,sports,"['user_F4A5KHGLXI', 'user_C8IO4QAYX8']",location_5E2H5D4Q3V
2022-06-28,Tweet 104,"['hashtag_HAKOP3PH3J', 'hashtag_2TK7NHZ43L']","['link_WP6LHMIBFO', 'link_J0X4ZF8MAJ', 'link_OWV6X51606']",tweet_1DFK8279EZ,technology,"['user_PDBBEXJURD', 'user_HKU41VE4LD']",location_PE80EAWKLY
2020-06-11,Tweet 105,"['hashtag_BOPO24QP29', 'hashtag_VHRWW8FEBY']","['link_NJGF1HRCH4', 'link_XGGLVA2XNI']",tweet_3K2MX3V6S1,technology,"['user_HC235KK9QC', 'user_VAZRBZQPYL']",location_04FSZULXJK
2022-08-24,Tweet 106,"['hashtag_KXSLA1P93Q', 'hashtag_EUU0CPOKSW', 'hashtag_5JUPY3UVLJ', 'hashtag_FCNZL7SNP0', 'hashtag_JM21VP49CT']","['link_8CXQL5INRA', 'link_D24ECY5BNY']",tweet_7N1X8V3EWQ,sports,"['user_CK779JXHQ1', 'user_6OH18N6CA3']",location_5TQAGU1D93
2023-12-04,Tweet 107,['hashtag_7ZV7FBPS51'],"['link_RHCXLJIS86', 'link_TPIEY3SS82', 'link_1D3FPJZ2HD']",tweet_EV7RMRPEN7,technology,['user_FC01VD06OZ'],location_JHFDFRJHPG
2021-12-14,Tweet 108,"['hashtag_UCWK2ZBSLT', 'hashtag_Q3ESGAOWOV']","['link_IW8Z2PNMPV', 'link_NQNO5Q1470']",tweet_9HD7NB8OC1,entertainment,['user_UA0J9W4L0X'],location_YD70VQQJ0Y
2020-11-14,Tweet 109,['hashtag_D54DM0LAV7'],"['link_CNP2XNSBVE', 'link_XX80ZMQS6L', 'link_NGSBUYN9NN']",tweet_RVB334H14R,sports,"['user_LL473T4JSU', 'user_DX7V67C7CP']",location_C799G6HCEI
2022-06-20,Tweet 110,"['hashtag_6NO95U6D8J', 'hashtag_LGB06ITP68', 'hashtag_75607NJ11M']","['link_5B3FMQWKMA', 'link_CMX87M0G8M']",tweet_6C9D2X7ISI,politics,"['user_F5ZWRPLS5V', 'user_HR4MSOFT54']",location_2EKQUEPNFF
2023-01-09,Tweet 111,"['hashtag_OI3HAEA783', 'hashtag_CWBA4CBJGP', 'hashtag_AZSRHFK7XU', 'hashtag_UNNO44MTU0']",['link_NHJUVC2NKA'],tweet_QVCVHHGJ66,entertainment,"['user_OG9LYSLII0', 'user_7NMNB8RLC6']",location_Y6KRQAWY2R
2022-11-23,Tweet 112,"['hashtag_OAWNH7WZ68', 'hashtag_MPKKD93STB', 'hashtag_INY4VLXJ7U', 'hashtag_RJ60BJ67B2', 'hashtag_GS83GMTBJJ']",['link_SS1E0G3RHF'],tweet_A06F4WT0J2,sports,"['user_CAOJW7S0DG', 'user_CZZDRPXYN8', 'user_F86LT2A6YM']",location_4BMD59EZZ8
2021-10-14,Tweet 113,"['hashtag_JCE149N0YM', 'hashtag_MBC0DLI577']","['link_6KI5SFZ01P', 'link_S3EGMNUB76']",tweet_D813V6DAZU,entertainment,"['user_YQNE2XMNQ9', 'user_0OE5JZOQFT', 'user_YBRRT7DRCI']",location_DAZQQ3CULB
2022-06-19,Tweet 114,['hashtag_TGZW859COU'],"['link_MH0LJEUILS', 'link_1WEBI84SUE']",tweet_STB38TBR4K,technology,"['user_HAP34PNMLC', 'user_JHIM35T8N5', 'user_W8VZQSL0HF']",location_8B331JP3CF
2020-09-10,Tweet 115,['hashtag_JXBXL0Q2JM'],['link_X9AA0ADTRP'],tweet_HWRGP0SZ01,sports,"['user_Y4MOU9ZZ7D', 'user_DNQ153V6MA', 'user_6U9VHZAY3P']",location_3XOWQXDQMP
2020-03-01,Tweet 116,['hashtag_6PHQB5AI55'],['link_LPDIYNC2BV'],tweet_2P34406MOB,sports,['user_MEQK6C9656'],location_MQT1CA5W5M
2020-01-20,Tweet 117,"['hashtag_14OHWU6D2U', 'hashtag_EUSBYYB3Q1', 'hashtag_KA75B8RM5V', 'hashtag_7LT90LG8TA']","['link_TE7JL5ZIJO', 'link_NK8CZNKP5S', 'link_JOTSU611ZB']",tweet_O7H8T0LQGX,entertainment,"['user_WTE3POWKMR', 'user_5PKLIMQQ6W']",location_0QT7Y82M4L
2021-01-24,Tweet 118,"['hashtag_VDX2597X0U', 'hashtag_ZBBYP7U0ER', 'hashtag_CTUWWLX7PN', 'hashtag_HWETQ2KAS5']","['link_84MI9HPYBR', 'link_MXH0KTHJHK']",tweet_O0MU4PDW0F,technology,['user_SIP1JDIAAT'],location_NNAJI8RJ2G
2023-08-19,Tweet 119,"['hashtag_20QRMOQK44', 'hashtag_0NB3DE67B2', 'hashtag_TAL97AXMCU']","['link_0CNJ4OVYEO', 'link_4VFL936SMK', 'link_DVOML3HBDW']",tweet_1IKAK8HVMR,technology,['user_L8J5YVSNMO'],location_G8Q87RNPGY
2022-09-28,Tweet 120,"['hashtag_O2LGJ3I18O', 'hashtag_IK6ZTHJW6G']","['link_BNMSONXQYQ', 'link_4F6NX716T9']",tweet_6S770R44L2,politics,"['user_ZZGVBIJDXF', 'user_IMS597JJZK']",location_1FSMJM832T
2021-07-07,Tweet 121,"['hashtag_UPK771ACAA', 'hashtag_XGTQB89JKX', 'hashtag_YP3TCDEYOK', 'hashtag_Q8WUT04009', 'hashtag_DGPY4W7EES']","['link_929XJHVL7F', 'link_HXTAEMZYIX']",tweet_USHDXKEEAR,entertainment,"['user_EYYL0L63WX', 'user_QIOYR42H8G', 'user_5QR1GAX9Y6']",location_5OKQ56SMT9
2021-12-19,Tweet 122,['hashtag_JW9BTSYSCO'],"['link_TROGOK9OYB', 'link_2TSG9EQFXN', 'link_OE36JFZY1H']",tweet_O8KHI35V2O,sports,"['user_T03555SASO', 'user_XFRJ3DFD5M', 'user_1SWN9E1IG6']",location_ESM6EOTV8L
2022-06-14,Tweet 123,['hashtag_OXQ9EVHU21'],"['link_I8WT3FHEWH', 'link_V1ML6BPLTD', 'link_MWZVG5B17T']",tweet_J1IGXVR4IT,sports,"['user_WOVP77MS4H', 'user_P2TJIPC2GC', 'user_T0ZUL4UDQE']",location_VHNZQUKTE4
2022-07-15,Tweet 124,"['hashtag_I1QP0TYPTE', 'hashtag_KU55AM7RPZ', 'hashtag_EXLT6TG3BI']","['link_1GXEMKNX9Q', 'link_ZU4Q0EJ88D']",tweet_RQ053GN44A,politics,"['user_NOM4UGRKBA', 'user_P1KN6CXDSU', 'user_BSBHS9GSDL']",location_AMKE9KAI2W
2021-04-08,Tweet 125,"['hashtag_SC1GNNXFI4', 'hashtag_3N5A4CTHSB', 'hashtag_YH9W34RXUG']","['link_HYTK71WQLD', 'link_4EM8K8YYMF', 'link_CO79W6F8SS']",tweet_35LVLW2ZC6,sports,"['user_06OWM5ZSUF', 'user_I497MH930N']",location_QV2AYNQXD5
2023-05-02,Tweet 126,['hashtag_MGSHNCLZ9K'],['link_RBIBV4LECB'],tweet_SS14AN07L5,entertainment,"['user_TWX470A4T6', 'user_HX99TN6JBL', 'user_Z8Y8IMU7PX']",location_8LSUGBRPBD
2020-12-05,Tweet 127,"['hashtag_184RKOFV5T', 'hashtag_54S72BF3KN', 'hashtag_B50SP4COQQ', 'hashtag_LIXH71N2XW', 'hashtag_19S8N7N0K7']","['link_979RCQKRSZ', 'link_2TAKK4YTJH', 'link_DUVBMVEJNE']",tweet_566T9PC7CD,sports,"['user_0IYX5588OT', 'user_A6C50NYJO1']",location_AZGPV8V6BI
2023-07-09,Tweet 128,['hashtag_EHGP7X9I87'],"['link_7J6PS8YNR1', 'link_PU4P37RIZ8']",tweet_8AZMP0K6KD,sports,"['user_G942OMUFLV', 'user_S22Z7NH3RO', 'user_SHA3SJOOFF']",location_SY3VFOELMN
2023-05-16,Tweet 129,"['hashtag_06ZT6O5VS2', 'hashtag_YLVUIWTUMN', 'hashtag_N1HECMMABC', 'hashtag_PIWUDIK8QP']","['link_7E4MRGW7XM', 'link_A9GW1CL50D', 'link_3QFPJFEZ8N']",tweet_OL7Q48JLXJ,technology,"['user_F0OWAG5Q8Q', 'user_XGU2TSEOEC', 'user_PSQEKHEHB1']",location_U4NK05AJPZ
2020-03-02,Tweet 130,"['hashtag_7BRAFX9FYE', 'hashtag_MUHX04A42T', 'hashtag_4GQW1YV0D4']","['link_3XJ393FZKQ', 'link_IGVSPDNPLG', 'link_555GZTP18Y']",tweet_7V8S42ZLTH,technology,"['user_EYWH5TRBL7', 'user_WAKF6U5LVV']",location_PBXPLS0OI3
2021-09-15,Tweet 131,"['hashtag_WA83LHRLGF', 'hashtag_J20P42ZJU2', 'hashtag_TZGIWZG5FK', 'hashtag_K4DKWS5IU6']",['link_7TL2LKZRX7'],tweet_I3FI8K0HW9,entertainment,"['user_56GIVY2V3I', 'user_TOYMRY2C7I', 'user_C9SBGVV9S5']",location_D2S5ZY29G7
2023-07-28,Tweet 132,"['hashtag_OZ7648VSRE', 'hashtag_OUNEUHQKFO', 'hashtag_6LPN5ICCZ9', 'hashtag_P5VHOWANZ0', 'hashtag_CQURNVIVV5']","['link_NWRLJFZOGO', 'link_9LLK5OCIAQ']",tweet_8EOS7KUUMV,politics,['user_BGBZTSLJZM'],location_NXW8703ASV
2022-04-09,Tweet 133,"['hashtag_UF705OJPL5', 'hashtag_P4QDNYOA82', 'hashtag_G1PQ8ZRVO2', 'hashtag_X4FZLMJWO0']",['link_UJB85OJ7K8'],tweet_V2IF7X8AMQ,technology,"['user_VI11CMDNNQ', 'user_VNBEER5WO3', 'user_8FZRF3ORDP']",location_6WM7YUJTDP
2022-11-17,Tweet 134,"['hashtag_PWRBAAKQQM', 'hashtag_VHIL6ET0Q2', 'hashtag_VXNSTXIGL4', 'hashtag_I0Q2SS7KQH', 'hashtag_HA4C3W4UZC']","['link_CT8ODF9639', 'link_TLDWDX8ME4']",tweet_1IK8QT0OQM,sports,['user_Q9M89ECV7U'],location_OO8LA53LD6
2020-11-21,Tweet 135,"['hashtag_B1W0Q6KK2X', 'hashtag_5K664QHLSV', 'hashtag_1MR5LL575A']",['link_5OY4CJT4G7'],tweet_D4DS6DG1J0,sports,['user_8Q4DNDUBPR'],location_GCJN31Z6AH
2023-05-03,Tweet 136,"['hashtag_CWPFOJP6XJ', 'hashtag_FPJ4U7S2AS', 'hashtag_Y4LBYO4KRY', 'hashtag_W0E5LTRZZJ']","['link_YBCSH4UE16', 'link_CLDVPCYJ84', 'link_036XQQ8JIS']",tweet_AY84CLRFSP,politics,"['user_49LPS45DAT', 'user_L7S9N2IQVS', 'user_LAAKSCBHQP']",location_IA3E4KPR0P
2023-08-07,Tweet 137,['hashtag_IXYWGGSDA1'],['link_E7OL8F5OR4'],tweet_LP28GIM8BP,sports,"['user_5TQEFI7I2N', 'user_52O5FEC7IW']",location_EI5DG9E3CD
2021-07-21,Tweet 138,"['hashtag_Z98095UFYK', 'hashtag_6YQD07P8GL', 'hashtag_TDKP3UTQKW', 'hashtag_M51DMWKHHY']",['link_JIUQ6HM12H'],tweet_FR4S075SOV,politics,['user_SOQOUBMGHJ'],location_8Y5E3B9YJL
2020-12-16,Tweet 139,['hashtag_AKWIO047U5'],"['link_3Y5W8Z88XH', 'link_QWB7C8ZDNU']",tweet_0ME85UTK9A,politics,"['user_DR1J8IO5D6', 'user_L4EESA7YX9']",location_H0HS5Z5QHH
2020-04-06,Tweet 140,"['hashtag_2EVCGTPB5W', 'hashtag_2TZZKV6HI7']","['link_NWPF1557I7', 'link_4D1CYSD90R']",tweet_PEMSG2N6GA,politics,['user_AKGQVRN30F'],location_NXBRY46PE2
2022-12-28,Tweet 141,['hashtag_QOK7GT4QV2'],"['link_BQ1CG81NAA', 'link_RO4NFNGP8A']",tweet_Y5FJM1I8XF,sports,"['user_9L6WME018I', 'user_V2EKA1W97Q', 'user_KW5GI8BO88']",location_N7BXLOKBK2
2023-04-08,Tweet 142,"['hashtag_MG1GJOU4PQ', 'hashtag_8GRPR6MH1Y']","['link_2XEET6Y6NB', 'link_N4OIPLXCUC']",tweet_IDJT95DHEW,entertainment,"['user_9LPU7VXIME', 'user_HNXW5GHLS4']",location_FVFU08H7KY
2021-12-12,Tweet 143,"['hashtag_I1G3I5G4S0', 'hashtag_JJRDWE6Q55']","['link_18MFLD3OVB', 'link_T66PTHKE6L', 'link_X6NXV6N7XY']",tweet_LTLGRMSOTY,technology,"['user_1O5Q21ZZ7E', 'user_N307OAYERZ', 'user_317WGXE95N']",location_ZSWKUGKCQQ
2020-01-01,Tweet 144,"['hashtag_P3O39LOZJY', 'hashtag_XOZKTA4ZQN']","['link_GIEZ72WOOS', 'link_I5ZA8HX4UM']",tweet_BQOGIWK1ZE,politics,"['user_7594KHR2TY', 'user_60YXGTCDO1']",location_KPNNGGW3VQ
2021-11-11,Tweet 145,"['hashtag_LOWSP90UDF', 'hashtag_JZKJ0S4P2W', 'hashtag_MHD5L77OD8', 'hashtag_AE751BG1IP']","['link_0LVO2MDFFC', 'link_01YDO34U59', 'link_F30S8Q9P7Z']",tweet_8C1O4RVGZF,sports,['user_GMNJQ57UEO'],location_7IUWDCMZQB
2023-01-25,Tweet 146,"['hashtag_5CD397A1IZ', 'hashtag_HEZMVM5XPO', 'hashtag_9UHJ0MO6SY']","['link_U7657L30DM', 'link_YM3DGSWWVJ', 'link_I7QYM31VSX']",tweet_XH6ZCI7I39,sports,['user_NL5N6Z2W8V'],location_PAU3O2HEE3
2020-08-26,Tweet 147,"['hashtag_ABIPVZNMFN', 'hashtag_PND5MRLN8V', 'hashtag_246DQ8UL6R', 'hashtag_45NZEI90ID']","['link_Z3NV94IWJ2', 'link_LWTFDF9SWC']",tweet_0D201UJ0AM,sports,"['user_B0NYTM9V5A', 'user_ONV1HBLLET']",location_CFMUHENZD6
2020-08-24,Tweet 148,"['hashtag_TSB76SPH52', 'hashtag_BAIEV9BOO4', 'hashtag_M0AVR5NFN9', 'hashtag_0U59Q6M5WR', 'hashtag_PMAMRI1R4D']","['link_HYS2Y8RW27', 'link_M4IPV8085Z']",tweet_EBR4VGB0X3,politics,['user_ABUF0Y5WI1'],location_SIRHJ3VCZI
2020-03-08,Tweet 149,"['hashtag_YO1SZW8I2H', 'hashtag_UXIINPCMO3', 'hashtag_2QZHKMBLXS', 'hashtag_FSZ9SMJRE9']",['link_JICBPCBDHQ'],tweet_YBIR2A9CRM,technology,['user_HJ9E2VHRPN'],location_YBFIKOY0BQ
2020-05-18,Tweet 150,"['hashtag_Z6YQ2PI26Y', 'hashtag_BZZF7Z7KEY', 'hashtag_WV0U2UV05J', 'hashtag_SYGOCL8Q9Y', 'hashtag_A67URRFP6P']","['link_4L2X49KNXH', 'link_NME0X6MJMM', 'link_FOXOV8NLHJ']",tweet_7RCE3LDVER,sports,"['user_TFQ08I8ALN', 'user_OSEXZ85EDC', 'user_WXIW57MFMK']",location_9MM91SNZB2
2023-09-12,Tweet 151,"['hashtag_4J99W48HWW', 'hashtag_XK1KT6VTL2', 'hashtag_OG331SCRMH', 'hashtag_JJ5ODEB8CJ']",['link_JVNBX79LWG'],tweet_PW0QNCHPWS,politics,"['user_4D3YCGTSFD', 'user_GE4QTEU9L6', 'user_MB9L4U4JD0']",location_7VY0J2AOG9
2022-02-28,Tweet 152,"['hashtag_XWLTVO1H55', 'hashtag_5BCLQYSCOL', 'hashtag_K6NBYPBMQK']",['link_DYLYZOXLOM'],tweet_0C4AUE1YCK,technology,"['user_VN07L04828', 'user_SPYD75AHIH']",location_SADPPEZ6U0
2021-01-19,Tweet 153,"['hashtag_8D44UBVWP9', 'hashtag_QTZEA48R95', 'hashtag_JH0VXQ2S62', 'hashtag_GD5IOSUHJV']",['link_W1TPYGZSZT'],tweet_VS9VXU8J6S,sports,"['user_GQ4VFSDDW2', 'user_FTFZ8B2BHT', 'user_33DO0Q7F1T']",location_X17NF1V2PY
2022-10-20,Tweet 154,['hashtag_EXH9UFT9EU'],"['link_7E5MLDL7M6', 'link_QKETD8STKJ']",tweet_0Z8DPTOJLB,technology,"['user_ZG7WPPERHX', 'user_7PH5QF7WTU']",location_4JZ0SP9US2
2021-10-10,Tweet 155,"['hashtag_3PBWUAQ6GI', 'hashtag_GYD51AJVR5', 'hashtag_3KQ1UPX3C4', 'hashtag_ATGRLAOU0C', 'hashtag_D4ERU9R1L8']",['link_HMOP0HV5KP'],tweet_GH9FHHR402,sports,"['user_FXSACME0QP', 'user_BD62ENAQB0', 'user_R2YQJEG542']",location_O4QKYHX98Q
2020-03-22,Tweet 156,"['hashtag_1POKH6L6NQ', 'hashtag_QXJI8VPBM2']",['link_J76RPRJZBM'],tweet_LOJ9F62FKE,politics,"['user_GZ216AH42J', 'user_MFL5Z5Z2SY']",location_8PMJRNRYU2
2022-01-17,Tweet 157,"['hashtag_YV0BFLPIHG', 'hashtag_TUY6FNRD58']","['link_FX2G3WF8KN', 'link_ULLBKX96HU']",tweet_1TUZ1CAFK6,politics,['user_LOFWDWK2V6'],location_3HO6YQKL3Z
2020-09-22,Tweet 158,"['hashtag_MZD7IZY464', 'hashtag_XWK5ZM1155', 'hashtag_1348CU434R']",['link_Y8QTVKYH4F'],tweet_0M7CTZO9IK,sports,"['user_ZV3RIM9T2X', 'user_NGPCHUFGFM']",location_DQH6OQBXM1
2020-11-27,Tweet 159,['hashtag_CR6XVITB2M'],"['link_P2RU16XQ8R', 'link_RX0LQZHOWV', 'link_W7FC3M95NQ']",tweet_VZJADJ1GHH,politics,"['user_JUNGI9IYFW', 'user_5O85ZYF0T2']",location_VVKNMN5E8K
2023-05-10,Tweet 160,"['hashtag_2TBX6L6HT4', 'hashtag_8VRQZD4M7Q', 'hashtag_LAU234WAY7']","['link_0XU08V69BV', 'link_J5A7T1TPM2']",tweet_4693TCVTA2,sports,['user_TE03EQW11U'],location_MSVC6M4QXD
2022-07-17,Tweet 161,"['hashtag_GOFV9WUC30', 'hashtag_B55YUQC8QK']",['link_MTX3C3RT4S'],tweet_UZR3LVFP6Z,politics,"['user_HLV12RA7Z9', 'user_E9U0O5NY41']",location_98QCGRV4HY
2022-02-03,Tweet 162,"['hashtag_W86MBS2CPN', 'hashtag_OXN2S60SGR', 'hashtag_8PNBPGE3IP']","['link_4PLXQ4IOSR', 'link_FUVY6PRWUP']",tweet_DZJHBCKI74,technology,"['user_ICHTDQKTQD', 'user_GJQ7UMO88N', 'user_HP3VBF1RCF']",location_6NFKTJAJ17
2023-04-09,Tweet 163,"['hashtag_T43KHUPXBB', 'hashtag_24PP3MY0B8', 'hashtag_GISQO9D744']","['link_IO0Y4AIBOH', 'link_PMOQZDWMEP', 'link_R97K6WFGEG']",tweet_KWSKUA49RX,technology,"['user_RVS9BNN4ZI', 'user_TVAOETABA5']",location_9M3Y5XE92H
2021-06-01,Tweet 164,"['hashtag_LJZZSNZHFA', 'hashtag_B27BHW76N7', 'hashtag_O05LIN26XU', 'hashtag_3E9X46MSMM', 'hashtag_UTCATUP6CY']",['link_P8X1VVVHY5'],tweet_CKZRY7Q42O,entertainment,['user_FIIQLHKFQV'],location_51CKR6W5ZB
2021-09-23,Tweet 165,['hashtag_BECVVJI3TQ'],"['link_DPN9M5RTKC', 'link_BGRBDSF701']",tweet_Y63B2ZGESD,politics,['user_KMTKRPEPP0'],location_3PLNOT6UWK
2023-10-17,Tweet 166,"['hashtag_FEGATYXB1C', 'hashtag_MNZF3O9H19']","['link_H5YZHY75WF', 'link_IM2A167F94']",tweet_XBTF3AGE2T,entertainment,"['user_LBCWVZETWX', 'user_RA7NCBHAP1']",location_4PYIAA0RPA
2020-09-24,Tweet 167,"['hashtag_976J5XLGRB', 'hashtag_Y4P05NRXIX', 'hashtag_KW9YMF41L7']","['link_OGTYI7LCN7', 'link_71HAWOU9UB']",tweet_4JVP28EQRJ,entertainment,['user_UD6J0SCBMQ'],location_4BTNIEQ34T
2021-09-12,Tweet 168,['hashtag_4SRH84XLJN'],"['link_JSBW534MGJ', 'link_DK7PG6IPE6']",tweet_6PHCX3DJX5,entertainment,"['user_WN28EOATTS', 'user_LWFXHL247F']",location_DBV646MLSB
2023-08-01,Tweet 169,"['hashtag_1YQJRBPZIR', 'hashtag_SLH97RHBRT', 'hashtag_266LP3EUNB']","['link_JOVTOFQ56Z', 'link_PSAVHEA16M', 'link_FMQBXI3WM0']",tweet_6G47YGNL66,entertainment,"['user_V6SG2VYUZP', 'user_HRE3G9LEAG', 'user_D2UYCBPDWS']",location_Y7M99VGUXY
2023-02-23,Tweet 170,"['hashtag_RX9HHTLMV3', 'hashtag_NEF5JYAN3S']","['link_SFRX8CVLVV', 'link_XW78SOU3X1', 'link_KDBZI1HND9']",tweet_G2Z4YYN6RG,politics,"['user_0L0OHZGCS3', 'user_332DYR8FGH']",location_L6QUYFVNN7
2021-05-28,Tweet 171,['hashtag_PTNFR6VQR6'],"['link_0X2HJRMA4S', 'link_82ZQ0XS289', 'link_ZYP9BMPDMW']",tweet_IZVQVLKEMD,sports,"['user_6LE7XBYEYQ', 'user_3Q5ANDLXFX', 'user_M59AF0MUOH']",location_AUTPE1RWGD
2022-08-26,Tweet 172,"['hashtag_TV0XRRH68D', 'hashtag_IEGKFHVEU7', 'hashtag_QPYTWXP5P6']",['link_X4WID2S0OQ'],tweet_BFBNXWY8ND,politics,"['user_GLN6N0LYWQ', 'user_ZBVKXFWPNS']",location_ZCIZTHZU1H
2022-11-10,Tweet 173,"['hashtag_8NAFXCFPTD', 'hashtag_WQY2GESO5H']","['link_2R9MLAQVX4', 'link_9Y9JTECN3P', 'link_76NXANTQDT']",tweet_LJRNT8ILSW,sports,['user_4HGV5LIUXW'],location_BZFW7NQIZN
2022-03-25,Tweet 174,"['hashtag_1VLPYVM1Y4', 'hashtag_G9QL2V66BT', 'hashtag_N4UIK27A5S', 'hashtag_BSBTZ55R6C']","['link_WIMEO5ASBH', 'link_95BS8O6ROO', 'link_RT82L8JG8K']",tweet_38VSPBL4A5,politics,"['user_NU8CY820I9', 'user_IC42LAJQLJ', 'user_QNNT5RCIGG']",location_J9Y0PATU4E
2023-01-15,Tweet 175,['hashtag_YOZO7EPK2B'],"['link_68DUQKUJ83', 'link_K5J05XEGY9', 'link_F2U78EKNE3']",tweet_6UJTHXH324,technology,"['user_R5F7QNBJ8V', 'user_A5RVQB6E94']",location_QWCKCI8Z5V
2021-10-10,Tweet 176,"['hashtag_J4L8TOZTXS', 'hashtag_C9SZLIARMQ']",['link_OZKUZQ73YJ'],tweet_9AUUUV19GK,sports,"['user_QQB5S3PAUL', 'user_PPBKNLTWF2']",location_S849BFW8JL
2020-03-13,Tweet 177,"['hashtag_CQKQC3L9OY', 'hashtag_41JDVNYDTZ', 'hashtag_KHN5UCK8SY', 'hashtag_7YCGWP3KZC']","['link_4RX7E4AECP', 'link_WOEDVSNPJA']",tweet_FMC7LOLXX9,politics,"['user_5QDD8NQ4ZO', 'user_WTKJ2ZT1VK', 'user_0O12KY23FB']",location_V24AG3LVRB
